Chi_tieu,Gia_tri,Don_vi
Phải trả cho người bán,106639439081,VND
- Công ty TNHH Samartex Timber and Plywood,6375183095,VND
- Công ty Cổ phần Địa ốc Đà Lạt,5600000000,VND
- Đặng Xuân Thủy,5828788979,VND
- Hoàng Hữu Hùng,4197295400,VND
- Công ty Promo Incorporationi Fze,4108773880,VND
- Công ty TNHH Thương mại Ánh Dương,4036926800,VND
- Công ty TNHH AICA Đồng Nai,4384257083,VND
- Công ty TNHH Hóa Keo Kỹ Thuật,4176494383,VND
- Phải trả đối tượng khác,67931719461,VND
Phải trả cho các bên liên quan (Thuyết minh số 28),109642195,VND
TỔNG CỘNG,106749081276,VND
Phải trả cho người bán,497035331,VND
TỔNG CỘNG,497035331,VND
