Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,1021378799733,VND
Phải thu khách hàng Dự án Khu căn hộCao cấp DIC Phoenix (*),367743105401,VND
Phải thu khách hàng Dự án Khu đô thị mớiNam Vĩnh Yên,424717918211,VND
Công ty Cổ phần DCP Châu Á,63709082663,VND
Ban Quản lý Dự án Sở Xây dựngTỉnh Bà Rịa - Vũng Tàu,27577446473,VND
Phải thu khách hàng Dự án Khu Trung tâmChí Linh – Vũng Tàu,22736281041,VND
Công Ty TNHH Một Thành ViênParagon Đại Phước,20510373702,VND
Phải thu khách hàng Dự án Thủy Tiên,13514369947,VND
Công ty Cổ phần Đầu tư Nam Phan,11000000000,VND
Công ty Cổ phần DIC Số 4,2208010428,VND
Công ty Cổ phần Đầu tư Việt Thiên Lâm,683798626,VND
Dài hạn,8318000000,VND
Ông Lê Văn Hường,8318000000,VND
TỔNG CỘNG,1029696799733,VND
Dự phòng phải thu ngắn hạn khó đòi,-14949997050,VND
GIÁ TRỊ THUẦN,1014746802683,VND
Trong đó:Các bên khác,1010067230730,VND
Các bên liên quan (Thuyết minh số 33),4679571953,VND
