Chi_tieu,Gia_tri,Don_vi
Phải thu các bên liên quan (Xem thuyết minh VII.1d),31320898390,
Phải thu gốc hợp tác đầu tư,22361000000,
Phải thu lãi hợp tác đầu tư,7223946295,
Phải thu các khoản chi hộ,1735952095,
Phải thu các tổ chức và cá nhân khác,498008933381,
Phải thu gốc hợp tác đầu tư,465000000000,
Công ty Cổ phần Đầu tư và Khoáng sản Hợp Thành (i),65000000000,
Lê Minh Anh (ii),200000000000,
Ngạc Văn Lượng (ii),200000000000,
Phải thu lãi hợp tác đầu tư,10755068495,
Công ty Cổ phần Đầu tư và Khoáng sản Hợp Thành,5089315070,
Lê Minh Anh,4641095891,
Ngạc Văn Lượng,1024657534,
"Dự thu lãi tiền gửi có kỳ hạn, lãi trái phiếu",22062357261,
Tạm ứng phải thu cán bộ công nhân viên,93407625,
"Ký cược, ký quỹ",87600000,
Các khoản phải thu ngắn hạn khác,10500000,
