Chi_tieu,Gia_tri,Don_vi
Phải thu về cho vay ngắn hạn,1984553459367,VND
- Công ty TNHH Phú Thành Gia Pleiku (1),438330000000,VND
- Công ty CP Công nghiệp Khai thác Chế biến đá Tây Nguyên (2),22258000000,VND
- Bà Hồ Thị Mỹ Trình (3),177506225330,VND
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai (4),143020419820,VND
- Công ty TNHH MTV Trường An Tây Nguyên (5),226502145250,VND
- Bà Phạm Thị Bảy (6),201792000000,VND
- Công ty CP Trồng rừng và Cây công nghiệp ĐLGL (7),10000000000,VND
- Các đối tượng khác (8),765144668967,VND
Phải thu về cho vay dài hạn,386606735839,VND
- Công ty CP Trồng rừng và Cây công nghiệp ĐLGL (7),334945984599,VND
- Công ty CP Công nghiệp Khai thác Chế biến đá Tây Nguyên,935000,VND
- Các đối tượng khác,51659816240,VND
Phải thu khác là bên liên quan(Chi tiết tại thuyết minh số 37),143020419820,VND
