Chi_tieu,Gia_tri,Don_vi
Công ty CP Nhà Hòa Bình (1),784503462440,VND
Công ty CP Đầu tư Địa ốc Tiến Phát (2),718180023258,VND
Công ty TNHH Tiến Phát Đông Bắc (3),324759683155,VND
Công ty TNHH Sài Gòn Ngày mới (4),41458053717,VND
Công ty CP Đầu tư và Năng lượng Tái tạo Hòa Bình (5),10690738938,VND
Công ty CP ĐT XD Hạ tầng Hòa Bình (6),4512982884,VND
Công ty TNHH MTV Máy Xây dựng Matec (7),89412091292,VND
Ông Lê Anh Dũng,4359635693,VND
Công ty TNHH Thép Trắng,2439946014,VND
Công ty CP Chứng khoán Sen Vàng,1871736348,VND
Các đối tượng khác,1332290681,VND
Dự phòng phải thu khó đòi,-80864684721,VND
Giá trị thuần,1902655959699,VND
