Chi_tieu,Gia_tri,Don_vi
Phải thu khách hàng,2422418607,VND
Công ty Cổ phần Bệnh viện Mất Hà Nội cơ sở 2,529060000,VND
Tổng Công ty Thăng Long – CTCP,47850000,VND
Công ty Cổ phần BĐS Thái An,1630600000,VND
Công ty Cổ phần Tasco Nam Thái,214908607,VND
Phải thu về cho vay ngắn hạn,402502000000,VND
Công ty Cổ phần Bệnh viện Mất Hà Nội cơ sở 2,46776000000,VND
Công ty TNHH An Nhiên Foods,20799000000,VND
Công ty TNHH BOT Hùng Thắng-Phú Thọ,5650000000,VND
Công ty TNHH MTV Tasco Quảng Bình,2000000000,VND
Công ty TNHH thu phí tự động VETC,327277000000,VND
Trả trước cho người bán,1312500000,VND
Công ty TNHH An Nhiên Foods,1312500000,VND
Phải thu khác ngắn hạn,289217890565,VND
Công ty TNHH MTV Tasco 6,4920000,VND
Công ty TNHH MTV Tasco Quảng Bình,131911110295,VND
Công ty Cổ phần VETC,485484931,VND
Công ty TNHH Thu phí tự động VETC,59326630893,VND
Công ty Cổ phần Tasco Thành Công,245960000,VND
Công ty TNHH An Nhiên Foods,3153835200,VND
Công ty CP Bệnh viện mất Hà Nội cơ sở 2,9847015499,VND
Công ty Cổ phần Tasco Nam Thái,3400000,VND
Công ty Cổ phần BĐS Thái An,101264800,VND
Công ty TNHH MTV Tasco Hải Phòng,78473679476,VND
Tổng Công ty Thắng Long - CTCP,5664589471,VND
Phải thu khác dài hạn,338617927525,VND
Công ty TNHH MTV Tasco 6,280064272815,VND
Phạm Thị Nhải,58553654710,VND
Phải trả người bán,77615851362,VND
Tổng Công ty Thắng Long – CTCP,75754905469,VND
Công ty Cổ phần BĐS Thái An,404962605,VND
Công ty TNHH MTV Dịch vụ Tasco,455732539,VND
Công ty TNHH một thành viên Tasco 6,1000250749,VND
Phải trả khác ngắn hạn,11788240581,VND
Công ty TNHH T'Hospital,8710259590,VND
Công ty TNHH MTV Tasco Hải Phòng,3077980991,VND
Phải trả khác dài hạn,142637679496,VND
Công ty TNHH MTV Tasco Nam Định,2064301684,VND
Công ty Cổ phần Tasco Nam Thái,140573377812,VND
