Chi_tieu,Gia_tri,Don_vi
a) Phải trả người bán ngắn hạn,89483695116,VND
"Lao TTL Agriculture AndIndustrial Development Co., Ltd",7205996000,VND
Công ty TNHH Sản xuấtConstantia Việt Nam,3033625983,VND
Công ty TNHH VN Chuan LiCan Manufacturing,940549139,VND
DNTN Thương mại In PhướcChâu,2693057785,VND
Ông Trần Văn Phương,29434950000,VND
Công ty TNHH Lon Nước Giảikhát TBC-Ball Việt Nam,2433837004,VND
Phải trả khác,43741679205,VND
Trong đó: phải trả người bánlà bên liên quan,656529901,VND
- Công ty CP FIT Cosmetics,656529901,VND
