Chi_tieu,Gia_tri,Don_vi
Công ty Cổ phần Phát triển Đô thị Từ Liêm (i),129146620758,VND
Công ty TNHH MTV 756 (ii),117000000000,VND
Công ty Cổ phần Sông Đà 10 (iii),34065738780,VND
"Andritz Hydro Private., Ltd (iii)",30971420375,VND
Tổng Công ty Xây dựng Cơ điện – Công ty Cổ phần (iii),27836586405,VND
Tổng Công ty Xây dựng Lũng Lô (iii),27028192010,VND
Công ty Cổ phần Đầu tư Xây dựng 24 (iii),17320388659,VND
Công ty Cổ phần Xây dựng Công trình ngầm Vinavico (iii),16118093360,VND
Sở Kế hoạch và Đầu tư Tinh Sóc Trăng (iv),12000000000,VND
AAPC (Thailand) Ltd.,2031548272,VND
Công ty Cổ phần Cơ điện Miền Trung,1044976983,VND
Ông Lê Thanh Hiền,362630540,VND
Các nhà cung cấp khác,103577937464,VND
