Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,18446670618,VND
Tạm ứng,3340906167,VND
Đặng Văn Hào,3107603167,VND
Các đối tượng khác,233303000,VND
"Cầm cố, ký cược, ký quỹ",5196355652,VND
Công ty Vật liệu xây dựng và Xây lắp thương mại BMC (1),5100000000,VND
Các đối tượng khác,96355652,VND
Phải thu khác,9731626259,VND
Công ty CP Đầu tư và Phát triển Phú Quốc (2),6440725000,VND
Công ty CP Phát triển nhà và đô thị Phú Quốc (3),38563000,VND
Các đối tượng khác,3252338259,VND
Dự nợ phải trả khác,177782540,VND
Dài hạn,1692084000,VND
Phải thu khác,1692084000,VND
Ban đến bù GPMB Quốc Oai (4),1692084000,VND
