Chi_tieu,Gia_tri,Don_vi
Vay ngắn hạn,431609264796,VND
- Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai,42248000000,VND
- Ngân hàng TMCP ĐT&PT Việt Nam - CN Gia Lai,240905140000,VND
- Ngân hàng TMCP Ngoại thương Việt Nam - CN Gia Lai,85000000000,VND
- Ngân hàng TMCP Phương Đông VN - CN TPHCM,45000000000,VND
- Ngân hàng Standard Chartered Bank (HK) Ltd - USD,2251375000,VND
- Shinhan Bank (KRW),8074999450,VND
- Công ty CP ĐT&PT Điện Năng Đức Long Gia Lai,8089750346,VND
- Các đối tượng khác,40000000,VND
Các khoản mượn bằng tiền,24247840480,VND
- Công ty CP Dịch vụ Bảo vệ Đức Long Gia Lai,343861504,VND
- Phan Đình Trung,23000000000,VND
- Các đối tượng khác,903978976,VND
Vay dài hạn đến hạn trả,151263684060,VND
- Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai,57000000000,VND
- Ngân hàng TMCP ĐT&PT Việt Nam - CN Gia Lai,35300000000,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai,5587254400,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN TP HCM,52221309660,VND
- Ngân hàng TMCP Quốc Dân - Sở giao dịch,1155120000,VND
Trái phiếu phát hành đến hạn trả,136374500000,VND
