Chi_tieu,Gia_tri,Don_vi
- Công ty CP Lương thực HậuGiang,165330098439,VND
- Công ty CP ĐTPT Địa ỐcHoàng Long,5000000000,VND
- Công ty CP Thương mại Thùysán Á Châu,6362314131,VND
- Công ty TNHH MTV Hòa TầnLộc,81523855425,VND
- Công ty TNHH XNK Thươngmại Dịch vụ Võ Thị Thu Hà,146760477715,VND
- Công ty TNHH Đầu tư BìnhLợi,12709500000,VND
- Công ty CP Thịnh Phát KonTum,77481437313,VND
- Công ty TNHH Lương thựcV.A.P,11049991330,VND
- Univen Pte Ltd Singapore,11054125000,VND
- Công ty TNHH TM XNKHiệp Tài,9017732212,VND
- DNTN Chữ Tín,7153695622,VND
- Ông Mai Hữu Út,7193017400,VND
- M.H Trading SDN BHD,6891454050,VND
- MSA Food trading,6019231500,VND
- Ông Nguyễn Thành Hiếu,5332294200,VND
- Công ty TNHH Phương Huệ,6200736550,VND
- Sima Marketing PTE,16861205941,VND
- Tài sản thiếu chờ xử lý,661975531134,VND
- Các khoản khác,65994170331,VND
