Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,875041196088,VND
Phải thu bên khác,764111526919,VND
"- Công ty Cổ phần Đầu tư Bất động sảnThiên Minh (""Thién Minh"") (*)",419425589072,VND
- Ông Phạm Thanh Điền,71000000000,VND
"- Công ty Cổ phần Kinh doanh Bất độngsản Minh Hoàng (""Minh Hoàng"")",25135776394,VND
"- Công ty Cổ phần Đầu tư Phát triển Vĩnh Hội(hiện đã sáp nhập vào Công ty Cổ phầnĐầu tư Phú Mỹ Hưng) (""Vĩnh Hội"")",24200000000,VND
"- Công ty TNHH Đầu tư Big Gain (""Big Gain"")",13951350000,VND
"- Công ty Cổ phần Dịch vụ Quản lý ToànTâm (""Toàn Tâm"")",4785609500,VND
- Khác,205613201953,VND
Phải thu bên liên quan (Thuyết minh số 28),110929669169,VND
Dài hạn,136493450000,VND
Phải thu bên liên quan (Thuyết minh số 28),117000000000,VND
Phải thu bên khác - Toàn Tâm,19493450000,VND
TỔNG CỘNG,1011534646088,VND
Dự phòng phải thu ngắn hạn khó đòi,-3813082874,VND
GIÁ TRỊ THUÀN,1007721563214,VND
Số đầu năm,4141058294,VND
Trừ: Hoàn nhập dự phòng trong năm,-327975420,VND
Số cuối năm,3813082874,VND
