Chi_tieu,Gia_tri,Don_vi
Lãi dự thu tiền gửi có kỳ hạn,10858231638,VND
- Công ty TNHH KTKS Đức Sang Gia Lai,1635037883,VND
- DNTN DL Lữ hành & ĐT Xây dựng NHHTC,974653388,VND
- Công ty CP Quốc tế Sài Gòn,46610648101,VND
- Nguyễn Tân Tiến,8871577178,VND
- Nguyễn Thanh Lâm,18705064735,VND
- Công ty TNHH MTV Việt Gia Phát (lãi cho vay),12845635237,VND
- Các đối tượng khác,775658805,VND
Tạm ứng,19617726429,VND
Công ty CP Đầu tư Quốc tế Sài Gòn (*),100000000000,VND
"Ký cược, ký quỹ",5935663536,VND
"Phải thu BHXH, BHYT",39735779,VND
Phải thu khác,26389956069,VND
