Chi_tieu,Gia_tri,Don_vi
Chi tiết dự phòng trả trước cho người bán ngắn hạn,124490373682,VND
Công ty CP Kinh doanh và Xây dựng Quang Minh,331513489104,VND
Các Khách hàng khác,456003862786,VND
Bên liên quan,1789890000,VND
Ông Võ Minh Hoàng,1789890000,VND
Bên khác,255400679857,VND
Công ty TNHH Địa ốc Chân Trới Mới,36437313395,VND
Công ty TNHH MTV Tư vấn Đầu tư Bất động sản Sài Gòn,18000000000,VND
Các đối tượng khác,200963366462,VND
Dự phòng phải thu khó đòi,-45617562314,VND
Giá trị thuần,211573007543,VND
