Chi_tieu,Gia_tri,Don_vi
a) Ngắn hạn,504503964675,VND
Tài sản thừa chờ giải quyết,412123057,VND
Kinh phí công đoàn,3091563476,VND
Bảo hiểm xã hội,75434000,VND
Bảo hiểm y tế,360822586,VND
Bảo hiểm thất nghiệp,65197504,VND
"Nhận ký quỹ, ký cược ngắn hạn",6889621960,VND
"Cổ tức, lợi nhuận phải trả",26123097094,VND
"Các khoản phải trả, phải nộp khác",467486104998,VND
Bên khác,467486104998,VND
+ Võ Đức Thảo,3031701738,VND
+ Cty CP Xuất Khẩu Thủy Hải Sản Sạch,418700000000,VND
"+ Các khoản phải trả, phải nộp khác",45754403260,VND
b) Dài hạn,3864000000,VND
"Nhận ký quỹ, ký cược dài hạn",3864000000,VND
