Chi_tieu,Gia_tri,Don_vi
a) Ngắn hạn,67439783130,VND
Tài sản thừa chờ giải quyết,5143773,VND
Kinh phí công đoàn,63119114,VND
Bảo hiểm xã hội,798576716,VND
Bảo hiểm y tế,92516933,VND
Bảo hiểm thất nghiệp,59285352,VND
"Các khoản phải trả, phải nộp khác",66421141242,VND
Cty TNHH MTV Kiểm Định và Đầu Tư Toàn Cầu,24000000000,VND
Trần Thuy Thanh Thảo,20006114149,VND
Võ Đức Thảo,3004118969,VND
"Các khoản phải trả, phải nộp khác",20548790849,VND
b) Dài hạn,2077499019,VND
"Các khoản phải trả, phải nộp khác",2077499019,VND
