Chi_tieu,Gia_tri,Don_vi
Công ty CP PTHT & PTBĐS Thái Bình Dương - PPI,64822983313,VND
Công ty CP Công trình Phương Nam,9000000000,VND
Công ty CP Tập đoàn Quốc tế Năm Sao,2748900000,VND
Công ty TNHH Schindler Việt Nam,3375000000,VND
Các khách hàng khác,13486853796,VND
Công ty Cổ phần Đầu tư LDG,10000000000,VND
Công ty CPDV và Địa Óc Đất Xanh Miền Bắc,10000000000,VND
Công ty Cổ phần Đầu tư và Phát triển Tp HCM,2011336802,VND
Công ty CP Địa Óc Tâm Thông,4684072919,VND
Công ty CP BĐS UNIHOMES,2000000000,VND
Phải thu tạm ứng,11768551258,VND
"Ký cược, ký quỹ",22760561152,VND
Phải thu các công ty con,196125447111,VND
Phải thu các công ty liên kết,6359812500,VND
Phải thu ngắn hạn khác,101954086304,VND
Bà Dương Thị Thục,3000000000,VND
Công ty CP TVĐT XD Kiểm Định Liên Toàn Cầu,717792777,VND
Công ty CP ĐT&PT Đất Xanh Tây Bắc,1775735021,VND
Ông Lưu Tấn Tiến,1050000000,VND
Công ty TNHH Thiên Lý Lan,300000000,VND
Công ty TNHH Địa Óc Gia Phú,3095820000,VND
DNTN XD TM DV Minh Hưng,4900000000,VND
