Chi_tieu,Gia_tri,Don_vi
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,449832908286,VND
Ngân hàng TNHH MTV Woori Việt Nam,224048559524,VND
Ngân hàng TMCP Ngoại thương Việt Nam,190151021816,VND
Ngân hàng Cathay United Bank - Chi nhánh Hồ Chí Minh,130909728892,VND
Ngân hàng HSBC Việt Nam,111990600000,VND
Ngân hàng TMCP Tiên Phong,83160508725,VND
Ngân hàng TNHH MTV Shinhan Việt Nam,42815537735,VND
Ngân hàng Đại chúng TNHH Kasikornbank – Chi nhánhHồ Chí Minh,40283370000,VND
Ngân hàng TMCP Phương Đông,38822301648,VND
Ngân hàng TMCP Đại chúng Việt Nam,26140192100,VND
Ngân hàng TMCP Công thương Việt Nam,300000000,VND
Ông Nguyễn Hồng Hiệp,15569500000,VND
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,2505408778156,VND
Ngân hàng TMCP Tiên Phong,808410649749,VND
Ngân hàng TNHH MTV Woori Việt Nam,788941895837,VND
Ngân hàng TMCP Ngoại thương Việt Nam,753484391724,VND
Ngân hàng HSBC Việt Nam,559953000000,VND
Ngân hàng Cathay United Bank - Chi nhánh Hồ Chí Minh,207625791624,VND
Ngân hàng TNHH MTV Shinhan Việt Nam,172593888473,VND
Ngân hàng Đại chúng TNHH Kasikornbank – Chi nhánhHồ Chí Minh,151062637500,VND
Ngân hàng TMCP Đại chúng Việt Nam,52280384201,VND
Ngân hàng TMCP Phương Đông,44491826782,VND
Ngân hàng TMCP Công thương Việt Nam,1800000000,VND
Cổ Đông Nguyễn Hồng Hiệp,199310736291,VND
