Chi_tieu,Gia_tri,Don_vi
Vay dài hạn,5375530706560,VND
Ngân hàng Thương mại Cổ phần Tiên Phong,438571200496,VND
Ngân hàng Wooribank Việt Nam,103701892856,VND
Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,53385760000,VND
Ngân hàng Oversea-Chinese Banking Corporation,115815919349,VND
Ngân hàng Thương mại Cổ phần Phương Đông,93458831004,VND
Ngân hàng TNHH MTV Shinhan Việt Nam,67244973448,VND
Ngân hàng Woori- Chi nhánh Hong Kong,63010637760,VND
Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,85272516298,VND
Ngân hàng Đại chúng TNHH Kasikornbank,37362600000,VND
Tập đoàn Dầu khí Quốc gia Việt Nam,50862841914,VND
Ngân hàng Thương mại Cổ phần Hàng hải Việt Nam,13883944000,VND
Ông Nguyễn Hồng Hiệp,30000000000,VND
