Chi_tieu,Gia_tri,Don_vi
Tạm ứng cho nhân viên (i),66821653119,VND
- Ông Phan Minh Toàn Thư,17402427000,VND
- Các đối tượng khác,49419226119,VND
"Phải thu tiền đặt cọc, ký quỹ UBND tính Bắc Ninh (ii)",19440000000,VND
"Phải thu tiền đặt cọc, ký quỹ (iii)",12851128404,VND
Phải thu tiền tạm ứng giải phóng mặt bằng (iv),442333974555,VND
Phải thu khác,9244488584,VND
Phải thu khác các bên liên quan (Thuyết minh 35),4485714105,VND
Phải thu khác,845758400,VND
Phải thu khác các bên liên quan (Thuyết minh 35) (v),417607864125,VND
