Chi_tieu,Gia_tri,Don_vi
Phải thu cho vay đối tác doanh nghiệp (i),1499619431634,VND
- Công ty Cổ phần Đầu tư Sài Gòn – Huế,328090000000,VND
- Công ty Cổ phần Khu Công Nghiệp Sài Gòn - Cần Thơ,283640000000,VND
- Công ty Cổ phần Năng Lượng Sài Gòn - Bình Định,260000000000,VND
- Công ty Cổ phần Dịch vụ Kinh Bắc,199051616859,VND
- Công ty Cổ phần Đầu tư và Phát triển Nhà Máy Điện Sài Gòn- Bình Thuận,127259178083,VND
- Công ty Cổ phần Du lịch Sài Gòn – Hàm Tân,76852000000,VND
- Công ty Cổ phần Đầu tư Phát triển Bền vững Evergreen Bắc Giang,22032769000,VND
- Phải thu về cho vay các công ty khác,202693867692,VND
Phải thu cho vay đối tác cá nhân (ii),72274221629,VND
- Ông Hoàng Văn Cường,60000000000,VND
- Phải thu về cho vay các cá nhân khác,12274221629,VND
Phải thu cho vay các bên liên quan(Thuyết minh số 31),1709366640991,VND
TỔNG CỘNG,3281260294254,VND
Dự phòng phải thu khác về cho vay khó đòi,-500000000,VND
Công ty Cổ phần Năng Lượng Sài Gòn – Bình Định,528407865995,VND
Công ty Cổ phần Dịch vụ Kinh Bắc,177473000000,VND
Phải thu về cho vay các công ty khác,51280000000,VND
TỔNG CỘNG (iii),757160865995,VND
