Chi_tieu,Gia_tri,Don_vi
Phải thu cho vay đối tác doanh nghiệp (i),2363409532105,VND
CTCP Tư vấn Thiết kế & Xây dựng Thành Phố Mới,468000000000,VND
Công ty Cổ phần Khu Công Nghiệp Sài Gòn - Cần Thơ,665520000000,VND
Công ty Cổ phần Năng Lượng Sài Gòn - Bình Định,260000000000,VND
Công ty Cổ phần Tư vấn và Đầu tư Kinh Bắc,184500000000,VND
Công ty Cổ phần Dịch vụ Kinh Bắc,23400000000,VND
Công ty Cổ phần Đầu tư và Phát triển Nhà Máy Điện Sài Gòn- Bình Thuận,127259178083,VND
Công ty Cổ phần Du lịch Sài Gòn – Hàm Tân,326052000000,VND
Công ty Cổ phần Dịch vụ Buu Chính Viễn Thông Sài Gòn,37523191926,VND
Công ty Cổ Phần Phân Phối và Dịch Vụ Saigontel,23015000000,VND
Phải thu về cho vay các công ty khác,248140162096,VND
Phải thu cho vay đối tượng khác (ii),72274221629,VND
Ông Hoàng Văn Cường,60000000000,VND
Phải thu về cho vay các đối tượng khác,12274221629,VND
Phải thu cho vay các bên liên quan (Thuyết minh 38),1731133852291,VND
Công ty Cổ phần Năng Lượng Sài Gòn – Bình Định,478407865993,VND
Công ty Cổ phần Dịch vụ Kinh Bắc,154073000000,VND
