Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,81100573675,VND
Tạm ứng,5003244237,VND
Đặng Văn Hảo,4897244237,VND
Các đối tượng khác,106000000,VND
"Cầm cố, ký cược, ký quỹ",5191355652,VND
Công ty Vật liệu xây dựng và Xây lắp thương mại BMC (1),5100000000,VND
Các đối tượng khác,91355652,VND
Phải thu khác,70728191246,VND
Công ty CP Đầu tư và Phát triển Phú Quốc (2),6447128000,VND
Công ty CP Phát triển Nhà và đô thị Phú Quốc (3),61903080242,VND
Lãi dự thu,31356164,VND
Các đối tượng khác,2346626840,VND
Dự nợ phải trả khác,177782540,VND
