Chi_tieu,Gia_tri,Don_vi
Phải thu của khách hàng,15922363853,VND
Công ty CP Đầu tư và Phát triển Phú Quốc,1040747491,VND
Công ty CP Du lịch C.E.O,434004058,VND
Công ty CP Xây dựng C.E.O,5891724,VND
Công ty TNHH MTV Khách sạn và Nghị dưỡng C.E.O,105274620,VND
Công ty TNHH MTV Phú Kiên Phú Quốc,7722603720,VND
Công ty TNHH MTV Xây dựng C.E.O Phú Quốc,4494972240,VND
Đỗ Văn Tiến,2118870000,VND
Phải thu khác,91424461297,VND
Công ty CP Đầu tư và Phát triển Phú Quốc,2000000000,VND
Công ty CP Phát triển nhà và đô thị Phú Quốc,61920000000,VND
Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,27500000000,VND
Công ty CP Du lịch C.E.O,4461297,VND
Phải trả người bán,3361262314,VND
Công ty CP Du lịch C.E.O,372611844,VND
Công ty TNHH MTV Khách sạn và Nghị dưỡng C.E.O,2935850470,VND
Công ty TNHH MTV Dịch vụ bảo vệ C.E.O,52800000,VND
Phải trả khác,86700000000,VND
Công ty TNHH CEO Quốc tế,86700000000,VND
Trả trước cho người bán,66775836150,VND
Công ty CP Xây dựng C.E.O,66775836150,VND
