Chi_tieu,Gia_tri,Don_vi
a) Ngắn hạn,260283446003,VND
a1) Vay ngắn hạn,260283446003,VND
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân (1),90283446003,VND
Công ty CP Phát triển Nhà và Đô thị Phú Quốc (2),170000000000,VND
b) Dài hạn,55866120000,VND
Vay dài hạn,55866120000,VND
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân (3),37500000000,VND
Vay cá nhân,18366120000,VND
Phạm Ngọc Hiệp (4),4032900000,VND
Tạ Thị Huyên (5),5972000000,VND
Vũ Thị Tố Lan (6),2150000000,VND
Hoàng Văn Sen (7),6211220000,VND
Tổng cộng,316149566003,VND
