Chi_tieu,Gia_tri,Don_vi
- Công ty CP Tổ Châu,112782426615,VND
- Công ty CP Lương thực Hậu Giang,118525526500,VND
- Công ty CP Thương mại Thủy sản Á Châu,6362314131,VND
- Công ty TNHH MTV Hòa Tân Lộc,81523855425,VND
- Công ty TNHH XNK Thương mại Dịch vụ Võ Thị Thu Hà,146760477715,VND
- Công ty TNHH Đầu tư Bình Lợi,12709500000,VND
- Công ty CP Thịnh Phát Kon Tum,77481437313,VND
- Công ty TNHH Lương thực V.A.P,11049991330,VND
- Công ty CP Lương thực TP Hồ Chí Minh,24361723614,VND
- Univen Pte Ltd Singapore,11467116000,VND
- Công ty TNHH TM XNK Hiệp Tài,9017732212,VND
- DNTN Chữ Tín,7153695622,VND
- Ông Mai Hữu Út,7193017400,VND
- Ông Nguyễn Thành Hiếu,5332294200,VND
- Công ty TNHH Phương Huệ,6200736550,VND
"- Seahorse Venture 8, Inc",3779571900,VND
- Công ty Cổ phần Lúa Vàng,3400000000,VND
- M.H Trading SDN BHD,6891454050,VND
- MSA Food trading,6019231500,VND
- Các đối tượng khác,39650540164,VND
- Tài sản thiếu chờ xử lý,661975531134,VND
