Chi_tieu,Gia_tri,Don_vi
Phải thu từ hoạt động chuyển nhượng cổ phần,164240000000,VND
Phải thu từ hoạt động chuyển nhượng bất động sản,57968787239,VND
Phải thu từ hoạt động cho thuê và các hoạt động khác,828623155,VND
TỔNG CỘNG,223037410394,VND
Phải thu ngắn hạn từ khách hàng,218596648075,VND
Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 33),4440762319,VND
Vũ Kim Tuấn,106927400000,VND
Xí nghiệp Xây dựng Tư nhân Số 1,30000000000,VND
Vũ Thu Hiên,27312600000,VND
Dự phòng phải thu khó đòi (Thuyết minh số 9),-30000000000,VND
