Chi_tieu,Gia_tri,Don_vi
Phải thu từ hoạt động chuyển nhượng cổ phần,164240000000,VND
Phải thu từ hoạt động chuyển nhượng bất động sản,86905171639,VND
Phải thu từ hoạt động cho thuê và các hoạt động khác,18192255325,VND
TỔNG CỘNG,269337426964,VND
Phải thu ngắn hạn từ khách hàng,252199645576,VND
Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 35),17137781388,VND
Vũ Kim Tuấn,106927400000,VND
Xí nghiệp Xây dựng Tư nhân Số 1,30000000000,VND
Vũ Thu Hiên,27312600000,VND
"Công ty Cổ phần Đầu tư Hải Phát Thủ Đô (""Công ty Hải Phát Thủ Đô"")",3659741014,VND
Dự phòng phải thu khó đòi (Thuyết minh số 10),-31358985508,VND
