Chi_tieu,Gia_tri,Don_vi
1. Phải thu khách hàng,14588565946,VND
Phải thu phí dịch vụ quản lý tòa nhà,556159684,VND
Phải thu phí thuê mặt bằng và dịch vụ khác,13281315882,VND
Phải thu cho thuê mặt bằng,240135300,VND
Phải thu phí thuê mặt bằng và dịch vụ khác,917361,VND
Phải thu phí quản lý vận hành,205560705,VND
Phải thu phí dịch vụ,299357379,VND
Phải thu phí thuê mặt bằng và dịch vụ khác,5119635,VND
3. Phải thu khác,1193527960184,VND
a. Ngắn hạn,445527960184,VND
Phải thu theo biên bản thỏa thuận hợp tác đầu tư,9301007285,VND
Ông Lê Thanh Hải,435275600000,VND
Công ty Bình Minh,334600000,VND
Tô Việt An,400000000,VND
Công ty An Land,216752899,VND
b. Dài hạn,748000000000,VND
Phải thu theo biên bản thỏa thuận hợp tác đầu tư,551000000000,VND
Phải thu theo biên bản thỏa thuận hợp tác đầu tư,197000000000,VND
4. Phải trả người bán,9689602480,VND
Phải trả phí dịch vụ môi giới,2014034331,VND
Phải trả tiền mua hàng,2500432247,VND
Phải trả tiền xây lắp,2850988212,VND
Phải trả phí dịch vụ môi giới,743330550,VND
Phải thu phí dịch vụ bảo vệ,1580817140,VND
5. Người mua trả tiền trước,63200000,VND
Chi phí quản lý dự án,63200000,VND
6. Phải trả khác,65090865691,VND
a. Ngắn hạn,65090865691,VND
Phải trả tiền quản lý tập trung,64141711123,VND
"Thu hộ, chi hộ phí dịch vụ",893670407,VND
"Thu hộ, chi hộ phí dịch vụ",19519000,VND
Tiền thuê mặt bằng,35965161,VND
