Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,4080107332835,VND
Trả trước cho các cá nhân đề nhận chuyển nhượng vốn và dự án,521254951040,VND
- Bà Nguyễn Thị Xuân Diễm (i),300000000000,VND
- Ông Võ Ngọc Châu (ii),170254951040,VND
- Ông Nguyễn Cao Tiến (iii),51000000000,VND
Trả trước cho các nhà thầu xây dựng,2548827312080,VND
- Công ty CP Đầu tư và Phát triển hạ tầng 620,311096224819,VND
- Công ty CP Đầu Tư Phát Triển xây dựng 168,801564616581,VND
- Công ty cổ phần Kinh doanh và Dịch vụ BDS Sài Gòn,643103500000,VND
- Liên danh Công ty Cổ phần Đầu tư và Phát triển Hạ tầng 620 và Công ty Cổ phần Xây dựng và Đầu Tư Lộc Phát,293583363579,VND
- Công ty CP Xây dựng và Đầu Tư Lộc Phát,320598936192,VND
- Công ty TNHH Xây dựng Thương Maji Dịch Vụ Hợp Nhứt,50390721493,VND
- Công ty CP Xây dựng TC Bình Định,89035287780,VND
- Công ty TNHH TM DV VT XD Giao thông T&T,39454661636,VND
Trả trước khác,1010025069715,VND
- Tổng Công Ty Cổ Phần Đền Bù Giải tòa (iv),178934648207,VND
- Công Ty Cổ Phần Đức Khải (v),70228366367,VND
- Công ty CP Kinh Doanh Và Dịch Vụ Bất Đông Sản Realty Holdings (vi),267629183632,VND
- Công ty Cổ phần Đầu tư Địa Óc Đại Quang Minh (vii),472500000000,VND
- Các đối tượng khác,20732871509,VND
