Chi_tieu,Gia_tri,Don_vi
Phải thu ngắn hạn của khách hàng,89922393982,VND
- Công ty Cổ Phần ĐK Phú Quốc,1376418225,VND
- Công ty Cổ phần Đầu tư Serenity,484813772,VND
- Ông Lê Quang Phúc,15787783069,VND
- Bà Trần Thị Hoài An,13371260937,VND
- Ông Nguyễn Hồng Giang,12802852728,VND
- Ông Trần Phước An,9955224677,VND
- Ông Nguyễn Văn Phát,6761857996,VND
- Ông Bùi Quang Anh Vũ,4499307733,VND
- Ông Nguyễn Văn Hoàng,4175325484,VND
- Ông Dương Lê Vũ Thành,3483139060,VND
- Ông Phan Gia Bình,3267987807,VND
- Ông Nguyễn Văn Dũng,2409489332,VND
- Ông Trương Ngọc Dũng,1894196347,VND
- Ông Nguyễn Ngọc Huy,1840971432,VND
- Ông Trần Trọng Gia Vinh,1777616236,VND
- Ông Nguyễn Đình Trí,1777616236,VND
- Ông Nguyễn Văn Tuấn,1777616236,VND
- Bà Trần Thị Hường,1322466547,VND
Chuyển nhượng BDS,542939472,VND
- Ông Nguyễn Khắc Sinh,322788761,VND
- Bà Trần Thị Thủy Trang,290721895,VND
Phải thu ngắn hạn khác,11643863150,VND
- Công ty Cổ phần Bất động sản Đầu tư và Phát triển Cao ốc Hòa Phú,10062401302,VND
- Công ty Cổ phần Bất Động Sản Commonwealth Properties,1030461848,VND
Tạm ứng chi phí văn phòng,227000000,VND
Chỉ hộ tiền chuyển nhượng BDS,324000000,VND
Phải thu về cho vay dài hạn,184739357768,VND
- Công ty CP Bất động sản Đầu tư Và Phát triển Cao ốc Hòa Phú (i),150000000000,VND
- Công ty Cổ phần Bất Động Sản Commonwealth Properties (ii),34739357768,VND
Phải thu dài hạn khác,1772478658011,VND
- Công ty Cổ phần Đầu tư Serenity (iii),1598539776326,VND
- Công ty TNHH Đầu tư Xây dựng Hạ tầng Kỹ thuật Coinin (iv),131692281685,VND
- Công ty Cổ Phần ĐK Phú Quốc (v),42246600000,VND
Phải trả người bán ngắn hạn,736439690,VND
- Công ty CP Khu Du LịchNghi Dương A,736439690,VND
Người mua trả tiền trước ngắn hạn,467133501,VND
Trả trước tiền mua BDS,467133501,VND
Phải trả ngắn hạn khác,249521273172,VND
- Công ty CP Phát Triển ĐôThị Tam Hiệp (i),128480000000,VND
- Long Hải (ii),87162129644,VND
- Công ty Cổ phần Bất độngsản Đầu tư và Phát triển Caoốc Hòa Phú,14103111366,VND
- Công ty Cổ phần Đầu tư và Quản lý Khách sạn AKYN,5620892069,VND
- Công ty Cổ phần Bất động sản Đầu tư và Phát triển Cao ốc Bình Dương,5313640093,VND
- Bà Ngô Thị Minh Hương,4441500000,VND
- Bà Ngô Thị Minh Hương,800000000,VND
- Bà Nguyễn Thị Minh Thư,2000000000,VND
- Ông Trương Ngọc Dũng,400000000,VND
- Ông Nguyễn Khắc Sinh,400000000,VND
Đặt cọc mua sản phẩm,400000000,VND
Đặt cọc mua sản phẩm,400000000,VND
Phải trả dài hạn khác,2571066643586,VND
- Công ty Cổ phần Bất động sản Đầu tư và Phát triển Cao ốc Hòa Phú (iii),1022184016748,VND
- Công ty Cổ phần Bất động sản Đầu tư và Phát triển Cao ốc Bình Dương (iv),1398360055328,VND
- Công ty CP Khu Đô Thị Mới Đồng Nai Riverside (v),150522571510,VND
Vay dài hạn,264348326202,VND
- Công ty Cổ phần Đầu tư vàQuản lý Khách sạn AKYN(vi),264348326202,VND
