Chi_tieu,Gia_tri,Don_vi
1. Các khoản phải thu bán các tài sản tài chínhTrong đó các khoản phải thu về bán các tài sản tài chính không có khả năng thu hồi (1),300141137920,VND
1. Các khoản phải thu bán các tài sản tài chínhTrong đó các khoản phải thu về bán các tài sản tài chính không có khả năng thu hồi (1),299429263720,VND
"2. Các khoản phải thu và dự thu cổ tức, tiền lãi các tài sản tài chínhTrong đó các khoản phải thu và dự thu khóđời về cổ tức, tiền lãi các tài sản tài chính",1571232877,VND
3. Trả trước cho người bán,29537058111,VND
4. Phải thu các dịch vụ CTCK cung cấpTrong đó phải thu khó đòi các dịch vụ CTCK cung cấp,20178456888,VND
4. Phải thu các dịch vụ CTCK cung cấpTrong đó phải thu khó đòi các dịch vụ CTCK cung cấp,12087959417,VND
5. Các khoản phải thu khácTrong đó phải thu khác khó đòi,1667446804,VND
5. Các khoản phải thu khácTrong đó phải thu khác khó đòi,521517477,VND
6. Dự phòng phải thu khó đòi,-312038740614,VND
Tổng cộng,41056591986,VND
Dự phòng phải thu bán các tài sản tài chính khó đòi,299429263720,VND
- Khách hàng Đăng Văn Sỹ,2531847570,VND
- Công ty TNHH TMXD Phúc Bảo Minh (1),296897416150,VND
Phải thu các dịch vụ công ty chứng khoán cung cấpkhó đòi,12087959417,VND
- CTCP Công nghệ mới Kim Tự Tháp Việt Nam,525000000,VND
- CTCP Thái Hòa,80000000,VND
- Công ty Liên doanh Dược phẩm Éloge FranceViệt Nam,80000000,VND
- CTCP Hàng hải Sài Gòn,270000000,VND
- Tổng CTCP Xây dựng điện Việt Nam (Vneco),150000000,VND
- Phải thu giao dịch ký quỹ quá hạn - khách hàngcá nhân,10982959417,VND
Phải thu khác khó đòi,521517477,VND
- Tiền bán tài sản,309521422,VND
- Phải thu CTCP Công nghệ mới Kim Tự ThápViệt Nam,133000000,VND
- Phải thu khác,78996055,VND
Tổng cộng,312038740614,VND
