Chi_tieu,Gia_tri,Don_vi
Phải thu khách hàng,552930584556,VND
- Công ty CP Dịch vụ Công cộng Đức Long Bảo Lộc,17679001256,VND
- Công ty CP Tập đoàn Alpha Seven,531780858000,VND
- Công ty TNHH Cung ứng vật tư nguyên liệu Tây Nguyên,5855000,VND
- Công ty CP Khoáng sản và luyện kim Tây Nguyên,3464870300,VND
Trả trước cho người bán,5798281640,VND
- Công ty CP Tư vấn Xây dựng giao thông Gia Lai,100000000,VND
- Công ty CP CN khai thác chế biến đá Tây Nguyên,5698281640,VND
Phải thu về cho vay,116129354820,VND
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,93870419820,VND
- Công ty CP Công nghiệp Khai thác Chế biến đá Tây Nguyên,22258935000,VND
Phải thu khác,251187559920,VND
- Công ty CP BOT & BT Đức Long Đắk Nông,14240000000,VND
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,19405174489,VND
- Công ty TNHH Cung ứng vật tư nguyên liệu Tây Nguyên,127905536853,VND
- Công ty CP Khoáng sản và luyện kim Tây Nguyên,3959369621,VND
- Công ty CP Công nghiệp Khai thác Chế biến đá Tây Nguyên,45697543509,VND
- Ông Vũ Văn Tin,39979935448,VND
Phải trả người bán,35000003,VND
- Công ty CP Tập đoàn Alpha Seven,35000003,VND
Người mua trả tiền trước,12219817130,VND
- Công ty CP BOT và BT Đức Long Gia Lai,12219817130,VND
