Chi_tieu,Gia_tri,Don_vi
Phải thu về cho vay ngắn hạn,1518237128491,VND
- Công ty TNHH Phú Thành Gia Pleiku (1),297405000000,VND
- Công ty CP Công nghiệp Khai thác Chế biến đá Tây Nguyên (2),22258000000,VND
- Bà Hồ Thị Mỹ Trình (3),161061969166,VND
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai (4),93870419820,VND
- Công ty TNHH MTV Trường An Tây Nguyên (5),111502145250,VND
- Các đối tượng khác,832139594255,VND
Phải thu về cho vay dài hạn,935000,VND
- Công ty CP Công nghiệp Khai thác Chế biến đá Tây Nguyên,935000,VND
Phải thu về cho vay bên liên quan,116129354820,VND
