Chi_tieu,Gia_tri,Don_vi
Phải thu các bên liên quan,26846310647,VND
- Công ty CP Dịch vụ Công cộng Đức Long Bảo Lộc,15433148315,VND
- Công ty CP Đầu tư và Phát triển Điện năng ĐLGL,6145951000,VND
- Công ty TNHH Đức Long Dung Quất,4420961332,VND
- Công ty CP Bến xe liên tỉnh Phía Nam Thành phố Đà Nẵng,846250000,VND
Phải thu các khách hàng khác,736852377641,VND
- Lý Trần Tiến,391021500000,VND
- Nguyễn Tuấn Vũ,136400000000,VND
- Công ty TNHH Cung ứng Vật tư Nguyên liệu Tây Nguyên,76611779427,VND
"- Tập Đoàn XDCĐ, Thủy Lợi, XNK, Daohuensong& Công ty TNHH ĐTPT MTV Lào",67466845149,VND
- Các khách hàng khác,65352253065,VND
