Chi_tieu,Gia_tri,Don_vi
Vay dài hạn,592464449429,VND
- Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai,48283000000,VND
- Ngân hàng TMCP ĐT&PT Việt Nam - CN Gia Lai,152489858000,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai,55174137200,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN TP HCM,198293066129,VND
- Trịnh Đình Trường,138224388100,VND
Trái phiếu thường,498728272679,VND
- Vay dài hạn đến hạn trả trong vòng 1 năm,365712823329,VND
- Trái phiếu phát hành đến hạn,385763136000,VND
Vay và nợ thuê tài chính dài hạn,339716762779,VND
