Chi_tieu,Gia_tri,Don_vi
Vay ngắn hạn,424448710097,VND
- Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai,28933000000,VND
- Ngân hàng TMCP ĐT&PT Việt Nam - CN Gia Lai,240376499400,VND
- Ngân hàng TMCP Phương Đông VN - CN TPHCM,47183370675,VND
- Shinhan Bank (KRW),5018551411,VND
- Tradewind Invest LLC,3662794733,VND
- Công ty CP Đầu tư Xây dựng Vạn Gia Long,38375903090,VND
- Công ty CP ĐT&PT Diện năng Đức Long Gia Lai,23106997780,VND
- Công ty CP Đầu tư Phát triển DVCC Đức Long Gia Lai,2878040008,VND
- Các đối tượng khác,34913553000,VND
Các khoản mượn bằng tiền,18809943900,VND
- Phan Đình Trung,18640000000,VND
- Các đối tượng khác,169943900,VND
Vay dài hạn đến hạn trả,513213328853,VND
- Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai,146557000000,VND
- Ngân hàng TMCP ĐT&PT Việt Nam - CN Gia Lai,146889858000,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai,20253797200,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN TP HCM,198293066129,VND
- Ngân hàng TMCP Quốc Dân - Sở giao dịch,1219607524,VND
Trái phiếu phát hành đến hạn trả,378374500000,VND
